0.001953120,-0.000976560,0.000000000,0.000976560
0.001953120,-0.000976560,0.000000000,0.000976560
0.001953120,-0.000976560,0.000000000,0.000976560
0.001953120,-0.000976560,0.000000000,0.000000000
0.001953120,-0.000976560,0.000000000,0.000000000
0.001953120,-0.000976560,0.000000000,0.000000000
0.001953120,-0.000976560,0.000000000,0.000000000
0.001953120,-0.000976560,0.000000000,-0.001953120
0.003906240,-0.000976560,0.000000000,-0.002929680
0.001953120,-0.000976560,0.000000000,-0.006835920
0.001953120,-0.000976560,0.000000000,-0.010742160
0.001953120,-0.000976560,0.000000000,-0.011718720
0.001953120,-0.000976560,0.000000000,-0.011718720
0.003906240,-0.000976560,0.000000000,-0.011718720
0.003906240,-0.000976560,0.000000000,-0.011718720
0.001953120,-0.000976560,0.000000000,-0.011718720
0.001953120,-0.000976560,0.000000000,-0.010742160
0.003906240,-0.000976560,0.000000000,-0.008789040
0.001953120,-0.000976560,0.000000000,-0.008789040
0.001953120,-0.000976560,0.000000000,-0.008789040
0.001953120,-0.000976560,0.000000000,-0.010742160
0.003906240,-0.000976560,0.000000000,-0.011718720
0.001953120,-0.000976560,0.000000000,-0.011718720
0.001953120,-0.000976560,0.000000000,-0.005859360
0.001953120,-0.000976560,0.000000000,-0.002929680
0.003906240,-0.000976560,0.000000000,-0.001953120
0.001953120,-0.000976560,0.000000000,-0.000976560
0.001953120,-0.000976560,0.000000000,-0.001953120
0.003906240,-0.000976560,0.000000000,-0.001953120
0.003906240,-0.000976560,0.000000000,-0.001953120
0.001953120,-0.000976560,0.000000000,-0.001953120
0.001953120,-0.000976560,0.000000000,-0.001953120
0.001953120,-0.000976560,0.000000000,-0.000976560
0.001953120,-0.000976560,0.000000000,0.000000000
0.003906240,-0.000976560,0.000000000,0.004882800
0.001953120,-0.000976560,0.000000000,0.010742160
0.001953120,-0.000976560,0.000000000,0.014648400
0.003906240,-0.000976560,0.024414063,0.014648400
0.001953120,-0.000976560,0.074707031,0.009765600
0.001953120,-0.000976560,0.077636719,0.009765600
0.001953120,-0.000976560,0.133300781,0.009765600
0.003906240,-0.000976560,0.176757813,0.009765600
0.003906240,-0.000976560,0.223632813,0.008789040
0.001953120,-0.000976560,0.279296875,0.006835920
0.001953120,-0.000976560,0.346191406,0.006835920
0.001953120,-0.000976560,0.399902344,0.005859360
0.001953120,-0.000976560,0.473144531,0.005859360
0.001953120,-0.000976560,0.566406250,0.005859360
0.001953120,-0.000976560,0.683105469,0.005859360
0.001953120,-0.000976560,0.754394531,0.004882800
0.001953120,-0.000976560,0.824707031,0.004882800
0.001953120,-0.000976560,0.877929688,0.002929680
0.001953120,-0.000976560,0.974609375,0.004882800
0.001953120,-0.000976560,1.000000000,0.006835920
0.001953120,-0.000976560,1.000000000,0.012695280
0.001953120,-0.000976560,1.000000000,0.072265440
0.001953120,-0.000976560,1.000000000,0.120116880
0.001953120,-0.000976560,1.000000000,0.169921440
0.001953120,-0.000976560,1.000000000,0.204101040
0.001953120,-0.000976560,1.000000000,0.206054160
0.001953120,-0.000976560,1.000000000,0.188476080
0.001953120,-0.000976560,1.000000000,0.169921440
0.001953120,-0.000976560,1.000000000,0.168944880
0.001953120,-0.000976560,1.000000000,0.168944880
0.001953120,-0.000976560,1.000000000,0.169921440
0.001953120,-0.000976560,1.000000000,0.168944880
0.001953120,-0.000976560,1.000000000,0.169921440
0.001953120,-0.000976560,1.000000000,0.167968320
0.001953120,-0.000976560,1.000000000,0.167968320
0.001953120,-0.000976560,1.000000000,0.169921440
0.001953120,-0.000976560,1.000000000,0.176757360
0.001953120,-0.000976560,1.000000000,0.179687040
0.001953120,-0.000976560,1.000000000,0.171874560
0.001953120,-0.000976560,1.000000000,0.152343360
0.001953120,-0.000976560,1.000000000,0.145507440
0.001953120,0.000000000,1.000000000,0.143554320
0.001953120,0.002929680,1.000000000,0.140624640
0.001953120,0.002929680,1.000000000,0.120116880
0.001953120,0.002929680,1.000000000,0.111327840
0.001953120,0.002929680,1.000000000,0.108398160
0.001953120,0.000976560,1.000000000,0.108398160
0.001953120,0.001953120,1.000000000,0.108398160
0.001953120,0.001953120,1.000000000,0.108398160
0.001953120,0.000976560,1.000000000,0.108398160
0.001953120,0.000976560,1.000000000,0.094726320
0.001953120,0.000976560,1.000000000,0.091796640
0.001953120,0.000976560,1.000000000,0.090820080
0.001953120,0.000976560,1.000000000,0.089843520
0.001953120,0.000976560,1.000000000,0.086913840
0.001953120,0.000976560,1.000000000,0.031249920
0.001953120,0.000976560,1.000000000,0.010742160
0.001953120,0.000000000,1.000000000,0.005859360
0.000976560,0.000000000,1.000000000,0.004882800
0.001953120,0.000976560,1.000000000,0.002929680
0.000976560,0.000976560,1.000000000,0.002929680
0.000976560,0.000976560,1.000000000,0.002929680
0.000976560,0.000976560,1.000000000,0.002929680
0.000976560,0.001953120,1.000000000,0.004882800
-0.038085840,0.005859360,1.000000000,0.004882800
-0.159179280,0.007812480,1.000000000,0.004882800
-0.319335120,0.008789040,1.000000000,0.004882800
-0.448241040,0.011718720,1.000000000,0.004882800
-0.587889120,0.047851440,1.000000000,0.004882800
-0.729490320,0.064452960,1.000000000,0.004882800
-0.889646160,0.070312320,1.000000000,0.004882800
-0.999997440,0.074218560,1.000000000,0.002929680
-0.999997440,0.089843520,1.000000000,0.001953120
-0.999997440,0.090820080,1.000000000,0.002929680
-0.999997440,0.091796640,1.000000000,0.002929680
-0.999997440,0.097656000,1.000000000,0.002929680
-0.999997440,0.101562240,1.000000000,0.004882800
-0.999997440,0.101562240,1.000000000,0.004882800
-0.999997440,0.104491920,1.000000000,0.004882800
-0.999997440,0.107421600,1.000000000,0.002929680
-0.999997440,0.109374720,1.000000000,0.002929680
-0.999997440,0.107421600,1.000000000,0.004882800
-0.999997440,0.107421600,1.000000000,0.002929680
-0.999997440,0.107421600,1.000000000,0.004882800
-0.999997440,0.106445040,1.000000000,0.004882800
-0.999997440,0.105468480,1.000000000,0.004882800
-0.999997440,0.105468480,1.000000000,0.002929680
-0.999997440,0.105468480,1.000000000,0.002929680
-0.999997440,0.105468480,1.000000000,0.004882800
-0.999997440,0.105468480,1.000000000,0.002929680
-0.999997440,0.102538800,1.000000000,0.004882800
-0.999997440,0.101562240,1.000000000,0.004882800
-0.999997440,0.101562240,1.000000000,0.004882800
-0.999997440,0.101562240,1.000000000,0.004882800
-0.999997440,0.101562240,1.000000000,0.004882800
-0.999997440,0.101562240,1.000000000,0.004882800
-0.999997440,0.100585680,1.000000000,0.004882800
-0.999997440,0.100585680,1.000000000,0.004882800
-0.999997440,0.100585680,1.000000000,0.004882800
-0.999997440,0.100585680,1.000000000,0.004882800
-0.999997440,0.100585680,1.000000000,0.004882800
-0.999997440,0.100585680,1.000000000,0.004882800
-0.999997440,0.100585680,1.000000000,0.002929680
-0.999997440,0.100585680,1.000000000,0.002929680
-0.999997440,0.100585680,1.000000000,0.002929680
-0.999997440,0.100585680,1.000000000,0.004882800
-0.999997440,0.100585680,1.000000000,0.002929680
-0.999997440,0.099609120,1.000000000,0.002929680
-0.999997440,0.097656000,1.000000000,0.002929680
-0.999997440,0.095702880,1.000000000,0.002929680
-0.999997440,0.094726320,1.000000000,0.002929680
-0.999997440,0.094726320,1.000000000,0.002929680
-0.999997440,0.095702880,1.000000000,0.002929680
-0.999997440,0.095702880,1.000000000,0.002929680
-0.999997440,0.095702880,1.000000000,0.002929680
-0.999997440,0.094726320,1.000000000,0.002929680
-0.999997440,0.093749760,1.000000000,0.002929680
-0.999997440,0.093749760,1.000000000,0.002929680
-0.999997440,0.091796640,1.000000000,0.002929680
-0.999997440,0.090820080,1.000000000,0.004882800
-0.999997440,0.054687360,1.000000000,0.004882800
-0.999997440,0.038085840,1.000000000,0.004882800
-0.871091520,0.079101360,1.000000000,0.002929680
-0.707029440,0.082031040,1.000000000,0.002929680
-0.564451680,0.068359200,1.000000000,0.002929680
-0.368163120,0.023437440,1.000000000,0.002929680
-0.263671200,0.018554640,1.000000000,0.002929680
-0.170898000,0.012695280,1.000000000,0.002929680
-0.125976240,0.008789040,1.000000000,0.002929680
-0.091796640,0.006835920,1.000000000,0.002929680
-0.046874880,0.006835920,1.000000000,0.002929680
-0.009765600,0.007812480,1.000000000,0.004882800
-0.001953120,0.001953120,1.000000000,0.002929680
0.001953120,0.000000000,1.000000000,0.002929680
0.003906240,0.000000000,1.000000000,0.004882800
0.000976560,0.000000000,1.000000000,0.002929680
-0.015624960,0.000976560,1.000000000,0.002929680
0.020507760,0.000000000,1.000000000,0.002929680
0.208983840,-0.000976560,1.000000000,0.002929680
0.365233440,-0.000976560,1.000000000,0.002929680
0.542967360,0.000000000,1.000000000,0.002929680
0.708006000,0.001953120,1.000000000,0.002929680
0.945310080,0.001953120,1.000000000,0.002929680
0.999997440,0.001953120,1.000000000,0.004882800
0.999997440,0.000000000,1.000000000,0.002929680
0.999997440,-0.000976560,1.000000000,0.002929680
0.999997440,-0.000976560,1.000000000,0.002929680
0.999997440,-0.000976560,1.000000000,0.004882800
0.999997440,-0.001953120,1.000000000,0.002929680
0.999997440,-0.002929680,1.000000000,0.004882800
0.999997440,-0.002929680,1.000000000,0.002929680
0.999997440,-0.004882800,1.000000000,0.004882800
0.999997440,-0.004882800,1.000000000,0.002929680
0.999997440,-0.005859360,1.000000000,0.004882800
0.999997440,-0.006835920,1.000000000,0.002929680
0.999997440,-0.010742160,1.000000000,0.002929680
0.999997440,-0.010742160,1.000000000,0.004882800
0.999997440,-0.012695280,1.000000000,0.002929680
0.999997440,-0.010742160,1.000000000,0.002929680
0.999997440,-0.009765600,1.000000000,0.002929680
0.999997440,-0.008789040,1.000000000,0.002929680
0.999997440,-0.008789040,1.000000000,0.004882800
0.999997440,-0.006835920,1.000000000,0.002929680
0.999997440,-0.006835920,1.000000000,0.002929680
0.999997440,-0.006835920,1.000000000,0.002929680
0.999997440,-0.005859360,1.000000000,0.002929680
0.999997440,-0.005859360,1.000000000,0.002929680
0.999997440,-0.005859360,1.000000000,0.004882800
0.999997440,-0.005859360,1.000000000,0.002929680
0.999997440,-0.005859360,1.000000000,0.002929680
0.999997440,-0.005859360,1.000000000,0.002929680
0.999997440,-0.004882800,1.000000000,0.002929680
0.999997440,-0.004882800,1.000000000,0.004882800
0.999997440,-0.004882800,1.000000000,0.002929680
0.999997440,-0.004882800,1.000000000,0.002929680
0.999997440,-0.004882800,1.000000000,0.002929680
0.999997440,-0.004882800,1.000000000,0.002929680
0.999997440,-0.004882800,1.000000000,0.002929680
0.999997440,-0.004882800,1.000000000,0.002929680
0.999997440,-0.004882800,1.000000000,0.002929680
0.999997440,-0.004882800,1.000000000,0.002929680
0.999997440,-0.004882800,1.000000000,0.002929680
0.999997440,-0.004882800,1.000000000,0.004882800
0.999997440,-0.005859360,1.000000000,0.002929680
0.999997440,-0.004882800,1.000000000,0.002929680
0.999997440,-0.004882800,1.000000000,0.002929680
